1	0.3954537864087262
2	0.39604021497185
3	0.4014941327680879
4	0.402572391236258
5	0.3781087533987408
6	0.4016508124688478
7	0.3908255750028136
8	0.3988836698664104
9	0.4022906533553585
10	0.3950964030323467
11	0.3961266243603516
12	0.396501751719659
13	0.3957775333764699
14	0.3988168117014261
15	0.4084021170035848
16	0.3987868852708136
17	0.4061046342124524
18	0.3832029622980617
19	0.3990936393031657
20	0.4077750807255509
21	0.3896338408145354
22	0.3854916292981696
23	0.405880260561162
24	0.4055621929127771
25	0.3960395877783878
26	0.4133879042591724
27	0.3875353748320278
28	0.3968498637467794
29	0.4040675837602508
30	0.4100107109390063
31	0.3920911522580734
32	0.3877259042683976
33	0.4049368196286303
34	0.3963213793466405
35	0.3962544285666487
36	0.3981335730797959
37	0.4026517394027793
38	0.3708076133122058
39	0.3955234863231167
40	0.402023302202339
41	0.4006060511836558
42	0.3978386534638787
43	0.3944915352689033
44	0.3815099008506226
45	0.4066918930607453
46	0.3999488388850887
47	0.4057444153941387
48	0.4055247953522796
49	0.396208827543219
50	0.4128864702406614
51	0.4047593149019728
52	0.409551003102953
53	0.3917520064711273
54	0.4138010111956401
55	0.4005580067463328
56	0.3901835916674399
57	0.4027059494344594
58	0.4061986650308465
59	0.4016997619626097
60	0.3976586518166099
61	0.3875359936391671
62	0.4046405054042252
63	0.3959329320809424
64	0.3989712633577327
65	0.4043114300071204
66	0.385268572678177
67	0.3867392058690962
68	0.4020947129654175
69	0.4062062176948822
70	0.3933994633055069
71	0.3966764862437819
72	0.3812304558652235
73	0.402675867847835
74	0.360778929205938
75	0.39997136773236
76	0.3909032704736271
77	0.3973666521927302
78	0.3989080220548131
79	0.4018298922081085
80	0.3948424343483115
81	0.3891710278218929
82	0.4020384074482477
83	0.410737693697218
84	0.3858792439666332
85	0.3925057511098107
86	0.3930578836550365
87	0.4134368553665273
88	0.381032465375281
89	0.3978324317708952
90	0.3891126977047661
91	0.4002096094243692
92	0.3740275170615179
93	0.3890610964243204
94	0.3891392169301227
95	0.4004860995424588
96	0.399041059806035
97	0.4145009300105298
98	0.397207943783441
99	0.3930621060703383
100	0.3886932759531105
101	0.3937362293612452
102	0.4002513991280687
103	0.3794518589076783
104	0.3950827027216615
105	0.404389634987917
106	0.397099799558593
107	0.4072622479960473
108	0.3979296148260063
109	0.4042596410202235
110	0.3889379413263929
111	0.3933741251404685
112	0.383755467221528
113	0.4039969642929855
114	0.3918930552029911
115	0.3923291815467964
116	0.3962772953769058
117	0.4005782672115552
118	0.3942132150548374
119	0.3838972987080018
120	0.4131743471217642
121	0.388412474352076
122	0.4092864127628677
123	0.3916903900461932
124	0.3848475670855271
125	0.3907898756497337
126	0.4018447021190232
127	0.3960122792843261
128	0.4040032732218255
129	0.3706548426815204
130	0.3956304235650174
131	0.3894339059723075
132	0.4062363822567745
133	0.3954579685679651
134	0.3757879894823097
135	0.3950380106567084
136	0.4111490936645208
137	0.394265172264129
138	0.3964856516476813
139	0.3970168726279657
140	0.3983187104920196
141	0.3958317787276548
142	0.3722352911789037
143	0.394294053888399
144	0.3954273763570224
145	0.385067651606011
146	0.4031257889543789
147	0.394421280452947
148	0.3868429188930878
149	0.4036802637650143
150	0.3982789877039354
151	0.3890247481735585
152	0.3913225085898702
153	0.3985875402667067
154	0.3976557591157286
155	0.3957350871231038
156	0.3969818847143549
157	0.3977125371964154
158	0.3919250421629235
159	0.4002772636665357
160	0.3920086303504313
161	0.411181496107476
162	0.3909215213300152
163	0.3897712527074979
164	0.3878934201544362
165	0.3866203264656918
166	0.3989142449314431
167	0.3999566591107595
