1	0.09499456535917328
2	0.4392837580428095
3	0.3955587921162338
4	0.3118252132473776
5	0.3773168329404453
6	0.1705728728833684
7	0.229239298319879
8	0.3319993459061901
9	0.7401544892091936
10	0.2196581527734101
11	0.3059683173964596
12	0.5970434507055504
13	0.2933295442152724
14	0.2663783270490199
15	0.1617493721609815
16	0.5966720907073679
17	0.3405911391890104
18	0.3146668024259751
19	0.362672052055774
20	0.4919317950689557
21	0.999804862601456
22	0.07852963781614464
23	0.2224371181352265
24	0.3398908932614251
25	0.3025795652594976
26	0.1298027316317956
27	0.294416753485117
28	0.3628183687114244
29	0.1992865495263041
30	0.1546530231593088
31	0.2272198208301892
32	0.7938082555598822
33	0.3286721348139079
34	0.1791303926184511
35	0.2801351123548799
36	0.9999998981844751
37	0.1362760170278838
38	0.3469720449173093
39	0.3463228765148614
40	0.2593767923010513
41	0.3893251807513129
42	0.386502664644323
43	0.05004387732584847
44	0.2547111956688459
45	0.3212452110247879
46	0.7223685497077048
47	0.2649407671570412
48	0.2947807595291196
49	0.2213459988436772
50	0.7150452635216564
51	0.4014035711030937
52	0.3921529382218401
53	1.664818265001422e-05
54	0.3014368230788438
55	0.3165428495740636
56	0.3098194079656997
57	0.6054013457312863
58	0.3997999547600191
59	0.4703316013623762
60	0.04720199268253444
61	0.2790441184851391
62	0.1935414838158103
63	0.1513064028213564
64	0.4001700944549782
65	0.2654729215355152
66	0.4811434858755519
67	0.7258976372855503
68	0.3633721245965025
69	0.1383091317845773
70	0.1705985188349604
71	0.2532806252682511
72	0.2841842066447424
73	0.2330597617482835
74	0.9999996591584699
75	0.4324952308878129
76	0.3902671736165693
77	0.3349400322954206
78	0.2486511069566733
79	0.2291352676681633
80	0.2955975318199815
81	0.3308422964405102
82	0.1501590181298134
83	0.2723924661372634
84	0.04613681657444513
85	0.376120405703247
86	0.3061552941647272
87	0.1746226607826573
88	0.2824950723334494
89	0.4205586128328109
90	0.4113739544014514
91	0.3592287368114375
92	0.3489028916583716
93	0.3719601482229762
94	0.3011865282254536
95	0.3390171333311907
96	0.6789225030673027
97	0.305513475009412
98	0.3120262038507695
99	0.1805996320734728
100	0.3738859121184135
101	0.4024862498119046
102	0.3682055321754873
103	0.1011722494957827
104	0.2687203060964434
105	0.4259600433157917
106	0.3431183367253225
107	0.2483953751285282
108	0.299595757114663
109	0.3306868073040237
110	0.02908281725544781
111	0.3021394422296058
112	0.3570689810161196
113	0.1037725247722538
114	0.306846350599236
115	0.3928604213433813
116	0.1936602329899912
117	0.3327892438063533
118	0.3235316143125544
119	0.3297534484213029
120	0.282536494180111
121	0.3122750150564624
122	0.1146013033222506
123	0.4407578309701385
124	0.1223891665309116
125	0.2916036084474531
126	0.3148164891615528
127	0.8825104501820273
128	0.2231626794497057
129	0.170276561548063
130	0.3388168305146324
131	0.3319250563720795
132	0.3155837566767021
133	0.2895688624616475
134	0.4260952191708463
135	0.2693249270659814
136	0.3413335336619578
137	0.3052036515045118
138	0.3921623246966619
139	0.1222305883013406
140	0.1374885207222041
141	0.1710653652901064
142	0.1880748948890609
143	0.04491624144833395
144	0.2437138046319871
145	0.2161097798576974
146	0.9999997994641125
147	0.3329869340494143
148	0.2495185763971
149	0.2507638338814995
150	0.3104152885799722
151	0.3011932308674676
152	0.4266241238592001
